대학명,모집단위,유형,전형명,사유
호남대,건설시스템공학부,교과,학생부교과(지역인재전형),신설
호남대,K컬처·미디어콘텐츠학부,교과,학생부교과(지역인재전형),신설
호서대(아산),산업디자인학과,교과,학생부교과(면접전형),신설
호서대(아산),물류유통학과,교과,학생부교과(조기취업형계약학과전형)(정원외),신설
호서대(아산),반도체디스플레이학과,교과,학생부교과(조기취업형계약학과전형)(정원외),신설
호서대(아산),첨단산업AI공학과,교과,학생부교과(조기취업형계약학과전형)(정원외),신설
호서대(아산),인공지능학과,교과,학생부교과(지역인재전형),신설
호서대(아산),인공지능학과,종합,학생부종합(호서인재전형),신설
호원대,한국어학과,교과,학생부교과(일반전형),신설
호원대,[유형1] 자유전공학부,교과,학생부교과(일반전형),신설
홍익대,경영학부,논술,논술,미공개
홍익대,경제학부,논술,논술,미공개
홍익대,교육학과,논술,논술,미공개
홍익대,국어교육과,논술,논술,미공개
홍익대,국어국문학과,논술,논술,미공개
홍익대,독어독문학과,논술,논술,미공개
홍익대,법학부,논술,논술,미공개
홍익대,불어불문학과,논술,논술,미공개
홍익대,서울캠퍼스자율전공(인문·예능),논술,논술,미공개
홍익대,역사교육과,논술,논술,미공개
홍익대,영어교육과,논술,논술,미공개
홍익대,영어영문학과,논술,논술,미공개
홍익대,건설환경공학과,논술,논술,미공개
홍익대,건축학부 건축학전공(5년제),논술,논술,미공개
홍익대,건축학부 실내건축학전공,논술,논술,미공개
홍익대,기계·시스템디자인공학과,논술,논술,미공개
홍익대,도시공학과,논술,논술,미공개
홍익대,산업·데이터공학과,논술,논술,미공개
홍익대,서울캠퍼스자율전공(자연·예능),논술,논술,미공개
홍익대,수학교육과,논술,논술,미공개
홍익대,신소재·화공시스템공학부,논술,논술,미공개
홍익대,전자·전기공학부,논술,논술,미공개
홍익대,컴퓨터공학과,논술,논술,미공개
홍익대,예술학과,논술,논술,미공개
홍익대(세종),광고홍보학부,논술,논술,신설
홍익대(세종),상경학부,논술,논술,신설
홍익대(세종),세종캠퍼스자율전공(인문·예능),논술,논술,미공개
홍익대(세종),AID융합과학기술대학자율전공,논술,논술,미공개
홍익대(세종),AI기계융합공학과,논술,논술,미공개
홍익대(세종),건축공학부,논술,논술,미공개
홍익대(세종),게임학부 게임소프트웨어전공(공학계),논술,논술,미공개
홍익대(세종),나노반도체공학과,논술,논술,미공개
홍익대(세종),바이오화학융합공학과,논술,논술,미공개
홍익대(세종),세종캠퍼스자율전공(자연·예능),논술,논술,신설
홍익대(세종),소프트웨어융합학과,논술,논술,미공개
홍익대(세종),전자전기융합공학과,논술,논술,미공개
홍익대(세종),조선해양모빌리티공학과,논술,논술,미공개
화성의과학대,서비스디자인학과,교과,학생부교과(학생부교과우수자전형),신설
화성의과학대,라이프스타일테크학과,교과,학생부교과(학생부교과우수자전형),신설
