대학명,모집단위,계열,전형,백분위,충원,모집인원,경쟁률
연세대,IT융합공학전공,공학계열,일반전형,95,,7,7.57
연세대,언론홍보영상학부,인문・사회계열,일반전형,92,1,17,3.41
연세대,사회환경시스템공학부,공학계열,일반전형,94,4,29,3.72
연세대,산업공학과,공학계열,일반전형,95,4,13,4.54
연세대,화공생명공학부,공학계열,일반전형,93,30,30,4.4
연세대,생명공학과,공학계열,일반전형,94,11,19,4.47
연세대,생명과학부,자연과학계열,일반전형,94,5,14,5.07
연세대,생화학과,자연과학계열,일반전형,97,,4,11
연세대,시스템생물학과,자연과학계열,일반전형,98,,4,8.75
연세대,화학과,자연과학계열,일반전형,94,5,18,3.17
연세대,진리 자유학부(자연),인문・사회계열,일반전형,93,42,83,4.17
연세대,언더우드학부,인문・사회계열,일반전형,90,7,15,3.33
연세대,융합과학공학부,공학계열,일반전형,91,6,26,3.69
연세대,융합인문사회과학부,인문・사회계열,일반전형,90,4,58,3.31
연세대,경영학과,인문・사회계열,저소득층,91,,0,0
연세대,첨단컴퓨팅학부,공학계열,저소득층,85,,0,0
연세대,신소재공학부,공학계열,저소득층,93,,0,0
연세대,기계공학부,공학계열,저소득층,92,,0,0
연세대,전기전자공학부,공학계열,저소득층,90,,0,0
연세대,경제학부,인문・사회계열,저소득층,91,,0,0
연세대(미래),데이터사이언스학부,자연과학계열,일반전형,67,23,13,10.15
연세대(미래),디지털헬스케어학부,공학계열,일반전형,66,8,11,7.64
연세대(미래),소프트웨어학부,공학계열,일반전형,65,41,29,4.55
연세대(미래),작업치료학과,자연과학계열,일반전형,76,4,5,10.8
연세대(미래),물리치료학과,자연과학계열,일반전형,78,8,6,9
연세대(미래),임상병리학과,자연과학계열,일반전형,77,11,11,4
연세대(미래),방사선학과,자연과학계열,일반전형,85,2,5,4.6
연세대(미래),간호학과,자연과학계열,일반전형,84,11,10,6.8
연세대(미래),치위생학과,자연과학계열,일반전형,75,5,5,6.4
연세대(미래),AI보건정보관리학과,자연과학계열,일반전형,74,8,7,7
연세대(미래),AI반도체학부,공학계열,일반전형,69,23,13,5
연세대(미래),의예과,자연과학계열,일반전형,98,30,21,4.38
연세대(미래),자율융합계열,인문・사회계열,일반전형,69,176,152,6.03
연세대(미래),동아시아국제학부,인문・사회계열,일반전형,63,5,1,0
연세대(미래),의예과,자연과학계열,지역인재,97,,3,0
영남대,약학부,자연과학계열,지역인재,96,4,15,3.9
영남대,의예과,자연과학계열,지역인재,98,7,15,4.6
영남대,약학부,자연과학계열,일반전형,97,16,16,5.4
영남대,의예과,자연과학계열,일반전형,98,8,12,4.1
우석대,한의예과,자연과학계열,일반전형,97,10,7,9.29
우석대,한약학과,자연과학계열,일반전형,91,11,11,6.27
우석대,약학과,자연과학계열,일반전형,95,37,21,7.48
우석대,간호학과,자연과학계열,일반전형,74,26,31,6.97
울산대,의예과,자연과학계열,일반전형,99,1,6,4.33
울산대,간호학과,자연과학계열,일반전형,82,7,41,2.46
원광대,간호학과,자연과학계열,일반전형,71,15,37,5.89
원광대,약학과,자연과학계열,일반전형,95,2,5,10.6
원광대,한의예과,자연과학계열,일반전형,96,1,5,11.4
원광대,치의예과,자연과학계열,일반전형,97,3,12,5.58
원광대,의예과,자연과학계열,일반전형,98,14,13,6.08
을지대,의예과,자연과학계열,일반전형,98,9,10,5.5
이화여대,수학교육과,자연과학계열,일반전형,89,14,13,5.77
이화여대,초등교육과,인문・사회계열,일반전형,92,24,17,5.29
이화여대,국어교육과,인문・사회계열,일반전형,89,9,12,5.25
이화여대,영어교육과,인문・사회계열,일반전형,88,15,18,5.06
이화여대,교육공학과,인문・사회계열,일반전형,91,18,13,4.85
이화여대,유아교육과,인문・사회계열,일반전형,90,11,15,5.87
이화여대,특수교육과,인문・사회계열,일반전형,88,11,15,4.2
이화여대,교육학과,인문・사회계열,일반전형,91,7,12,5
이화여대,미래산업약학전공,자연과학계열,일반전형,95,2,20,4.85
이화여대,사회과교육과,인문・사회계열,일반전형,92,21,35,4.03
이화여대,의예과(자연),자연과학계열,일반전형,98,3,45,2.69
이화여대,의예과(인문),자연과학계열,일반전형,98,0,8,4.38
이화여대,과학교육과,자연과학계열,일반전형,89,23,42,3.38
이화여대,인문계열,인문・사회계열,일반전형,91,73,192,2.95
이화여대,뇌인지과학부(자연),자연과학계열,일반전형,92,7,15,5.33
이화여대,뇌인지과학부(인문),자연과학계열,일반전형,91,2,5,8.8
이화여대,지능형반도체공학전공,공학계열,일반전형,87,8,36,3.78
이화여대,자연계열,자연과학계열,일반전형,90,58,151,3.13
이화여대,약학전공,자연과학계열,일반전형,96,43,70,4
이화여대,인공지능데이터사이언스학부(자연),공학계열,일반전형,89,146,50,10.8
이화여대,간호학부,자연과학계열,일반전형,93,66,30,8.37
이화여대,인공지능데이터사이언스학부(인문),공학계열,일반전형,87,149,22,15.77
인제대,약학과,자연과학계열,저소득층,87,0,3,7
인제대,의예과,자연과학계열,일반전형,100,2,13,6.25
인제대,간호학과,자연과학계열,일반전형,81,17,23,3.78
인제대,약학과,자연과학계열,일반전형,97,8,6,9.33
인제대,의예과,자연과학계열,지역인재,97,24,36,2.72
인제대,약학과,자연과학계열,지역인재,94,7,6,6
인하대,체육교육과,인문・사회계열,일반전형,88,16,12,5
인하대,스포츠과학과,예체능계열,일반전형,81,26,21,9.9
인하대,디자인테크놀로지학과,예체능계열,일반전형,69,11,20,9.7
인하대,자유전공융합학부(자연),인문・사회계열,일반전형,86,95,154,3.9
인하대,인문융합학부,인문・사회계열,일반전형,82,6,34,3.8
인하대,반도체시스템공학과,공학계열,일반전형,86,29,33,4.1
인하대,의예과,자연과학계열,일반전형,99,45,16,10.3
인하대,자유전공융합학부(인문),인문・사회계열,일반전형,86,33,103,3.4
인하대,자연과학융합학부,자연과학계열,일반전형,83,50,36,4.1
인하대,사회과학융합학부,인문・사회계열,일반전형,82,45,42,4.3
인하대,파이낸스경영학과,인문・사회계열,일반전형,83,8,16,6.5
인하대,에너지자원공학과,공학계열,일반전형,83,11,8,6.4
인하대,문화콘텐츠문화경영학과,인문・사회계열,일반전형,83,,3,10
인하대,사회교육과,인문・사회계열,일반전형,85,4,11,3.8
인하대,기계공학과,공학계열,일반전형,87,25,21,5.3
인하대,공학융합학부,공학계열,일반전형,84,81,131,3.3
인하대,사학과,인문・사회계열,일반전형,80,,3,14
인하대,환경공학과,공학계열,일반전형,87,4,7,6.7
인하대,국어교육과,인문・사회계열,일반전형,86,12,13,8.4
인하대,영어교육과,인문・사회계열,일반전형,79,5,13,8.7
인하대,정치외교학과,인문・사회계열,일반전형,83,2,3,9
인하대,중국학과,인문・사회계열,일반전형,82,,3,6.3
인하대,사회복지학과,인문・사회계열,일반전형,80,4,4,6
인하대,아태물류학부,인문・사회계열,일반전형,83,6,14,4.2
인하대,철학과,인문・사회계열,일반전형,78,,3,12.7
인하대,경영학과,인문・사회계열,일반전형,82,9,16,4.2
인하대,경제학과,인문・사회계열,일반전형,81,1,4,5.8
인하대,한국어문학과,인문・사회계열,일반전형,80,1,3,10.7
인하대,식품영양학과,자연과학계열,일반전형,85,1,3,8.3
인하대,바이오식품공학과,공학계열,일반전형,83,6,9,5.7
인하대,사회인프라공학과,공학계열,일반전형,83,5,12,4.6
인하대,간호학과,자연과학계열,일반전형,85,19,42,2.7
인하대,항공우주공학과,공학계열,일반전형,88,1,10,5.2
인하대,경영융합학부,인문・사회계열,일반전형,84,11,45,4
인하대,이차전지융합학과,공학계열,일반전형,82,12,16,5.6
인하대,첨단바이오의약학과,자연과학계열,일반전형,89,2,9,4.6
인하대,수학교육과,인문・사회계열,일반전형,85,3,12,5
인하대,생명공학과,공학계열,일반전형,85,17,17,4
인하대,화학공학과,공학계열,일반전형,83,12,15,6.5
인하대,고분자공학과,공학계열,일반전형,83,2,7,9.4
인하대,산업경영공학과,공학계열,일반전형,85,12,9,8.2
인하대,컴퓨터공학과,공학계열,일반전형,81,31,63,3.7
인하대,조선해양공학과,공학계열,일반전형,83,14,11,8.2
인하대,해양과학과,자연과학계열,일반전형,83,,3,15.3
인하대,일본언어문화학과,인문・사회계열,일반전형,78,,3,20.7
인하대,데이터사이언스학과,공학계열,일반전형,87,27,20,7.4
인하대,아동심리학과,인문・사회계열,일반전형,80,5,3,15.7
인하대,생명과학과,자연과학계열,일반전형,83,14,13,8.2
인하대,신소재공학과,공학계열,일반전형,86,19,17,6.9
인하대,수학과,자연과학계열,일반전형,84,,2,23
인하대,소비자학과,인문・사회계열,일반전형,81,5,3,12.3
인하대,공간정보공학과,공학계열,일반전형,84,7,8,11.1
인하대,물리학과,자연과학계열,일반전형,84,4,3,12.3
인하대,통계학과,자연과학계열,일반전형,85,1,2,29
인하대,스마트모빌리티공학과,공학계열,일반전형,85,23,16,9.3
인하대,인공지능공학과,공학계열,일반전형,84,70,42,5.8
인하대,건축학부,공학계열,일반전형,84,17,17,7.9
인하대,교육학과,인문・사회계열,일반전형,79,37,13,9
인하대,행정학과,인문・사회계열,일반전형,87,5,3,18.7
인하대,미디어커뮤니케이션학과,인문・사회계열,일반전형,83,6,2,34.5
인하대,전기전자공학부,공학계열,일반전형,89,34,38,4.8
인하대,화학과,자연과학계열,일반전형,86,7,3,16
인하대,국제통상학과,인문・사회계열,일반전형,86,20,12,8.4
전남대,간호학과,자연과학계열,지역인재,81,9,16,2.31
전남대,치의학과,의학계열,지역인재,98,2,8,4.5
전남대,의학과,의학계열,지역인재,98,8,18,3.94
전남대,약학부,자연과학계열,지역인재,95,8,9,7
전남대,융합바이오시스템기계공학과,공학계열,일반전형,74,11,13,4.77
전남대,행정학과,인문・사회계열,일반전형,76,5,14,4.93
전남대,미디어커뮤니케이션학과,인문・사회계열,일반전형,75,3,9,4.67
전남대,사회학과,인문・사회계열,일반전형,77,1,4,8.25
전남대,농업경제학과,인문・사회계열,일반전형,77,1,4,10.5
전남대,에너지자원공학과,공학계열,일반전형,68,3,8,3
전남대,전자컴퓨터공학부,공학계열,일반전형,69,16,55,2
전남대,전기공학과,공학계열,일반전형,88,14,15,4.07
전남대,기계공학부,공학계열,일반전형,75,14,28,2.43
전남대,화학과,자연과학계열,일반전형,79,2,8,4.25
전남대,인공지능학부,공학계열,일반전형,70,12,30,2.8
전남대,산림자원학과,자연과학계열,일반전형,79,3,4,5.75
전남대,생물공학과,공학계열,일반전형,79,1,7,3.14
전남대,분자생명공학과,자연과학계열,일반전형,81,1,4,4.25
전남대,교육학과,인문・사회계열,일반전형,71,3,5,4.8
전남대,독일언어문학과,인문・사회계열,일반전형,72,5,10,5.9
전남대,영어영문학과,인문・사회계열,일반전형,73,7,12,4.83
전남대,중어중문학과,인문・사회계열,일반전형,74,3,12,4.42
전남대,경영학부,인문・사회계열,일반전형,75,21,58,3.24
전남대,철학과,인문・사회계열,일반전형,76,3,5,5.4
전남대,건축학부,공학계열,일반전형,79,6,8,3.13
전남대,농생명화학과,자연과학계열,일반전형,74,4,6,6
전남대,지구과학교육과,자연과학계열,일반전형,58,2,4,3.5
전남대,수학교육과,자연과학계열,일반전형,81,3,9,3.78
전남대,지리교육과,인문・사회계열,일반전형,76,1,4,8
전남대,국어교육과,인문・사회계열,일반전형,84,2,7,3.57
전남대,특수교육학부,인문・사회계열,일반전형,72,3,11,3.36
전남대,생명과학기술학부,자연과학계열,일반전형,74,7,13,4.54
전남대,의류학과,자연과학계열,일반전형,76,1,6,4.83
전남대,식품공학과,자연과학계열,일반전형,77,4,6,5.17
전남대,생활복지학과,자연과학계열,일반전형,76,1,7,6.57
전남대,고분자융합소재공학부,공학계열,일반전형,70,24,25,3.04
전남대,문화인류고고학과,인문・사회계열,일반전형,75,4,4,8.5
전남대,자율전공학부(4년),인문・사회계열,일반전형,76,9,17,4
전남대,자율전공학부(1년),인문・사회계열,일반전형,84,4,12,5
전남대,간호학과,자연과학계열,일반전형,80,12,24,2.96
전남대,치의학과,의학계열,일반전형,98,13,4,11.5
전남대,의학과,의학계열,일반전형,97,43,15,8.87
전남대,통계학과,자연과학계열,일반전형,82,3,5,5
전남대,신소재공학부,공학계열,일반전형,72,5,15,3.2
전남대,임산공학과,자연과학계열,일반전형,80,4,5,7
전남대,지구환경과학부,자연과학계열,일반전형,72,7,11,5.64
전남대,토목공학과,공학계열,일반전형,74,7,7,3.86
전남대,조경학과,자연과학계열,일반전형,74,3,7,7.29
전남대,생물학과,자연과학계열,일반전형,75,4,6,7.33
전남대,화학교육과,자연과학계열,일반전형,68,1,5,2.8
전남대,응용생물학과,자연과학계열,일반전형,76,5,6,4.83
전남대,지역 ・ 바이오시스템공학과,자연과학계열,일반전형,77,2,6,5.5
전남대,일어일문학과,인문・사회계열,일반전형,72,1,12,5.92
전남대,국어국문학과,인문・사회계열,일반전형,72,17,15,4.87
전남대,사학과,인문・사회계열,일반전형,70,9,8,8.5
전남대,심리학과,인문・사회계열,일반전형,81,5,6,7.33
