권역,지역,세부지역,대학명,계열,2026 수시 모집단위,2025 수시 모집단위,전형변경,모집단위변경,교과1/전형,교과1/충원,교과1/70%,교과1/50%,교과2/전형,교과2/충원,교과2/70%,교과2/50%,교과3/전형,교과3/충원,교과3/70%,교과3/50%,종합1/전형,종합1/충원,종합1/70%,종합1/50%,종합2/전형,종합2/충원,종합2/70%,종합2/50%,정시백분위,정시/충원,2025 정시 반영영역,영어한국사,학과홈페이지URL,모집인원_교과,모집인원_종합,모집인원_정시,수능반영_국,수능반영_수,수능반영_영,수능반영_탐,수능반영_한,면접비율,논술비율,2024_교과70,2024_종합70,2024_정시,2023_교과70,2023_종합70,2023_정시,경쟁률_교과,경쟁률_종합,경쟁률_정시,비고
경상권,경남,창원,창원대,예체능,미술학과(회화),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
경상권,경남,창원,창원대,예체능,산업디자인학과(시각정보디자인),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
경상권,경남,창원,창원대,예체능,산업디자인학과(공예디자인),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
경상권,경남,창원,창원대,예체능,산업디자인학과(제품및환경디자인),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
경상권,경남,창원,창원대,예체능,무용학과(한국무용(타악연희)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주교대,인문,초등교육과,,,,,,,,,,,,,,,,,,,,학생부종합(지역인재전형),,3.62,3.19,,,,,,,42,,,,,,,,,,3.01,,,2.01,,,19.9,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,경영학과,,,,일반전형,40,3.61,3.19,교과인재,,5.92,4.61,담임추천,12,4.59,4.48,,,,,,,,,,,,,,28,,,,,,,,,,4.5,,,3.92,,,6.1,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,회계학과,,,,일반전형,36,3.85,3.33,교과인재,,4.29,4.07,담임추천,11,5.53,5.05,,,,,,,,,,,,,,21,,,,,,,,,,3.63,,,4.74,,,3.6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,경제통상학과,,,,일반전형,46,4.65,4.5,교과인재,,5.26,5.1,담임추천,11,5.48,5.3,,,,,,,,,,,,,,17,,,,,,,,,,5,,,5.28,,,6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,무역학과,,,,일반전형,42,4.8,4.42,교과인재,,5.22,4.87,담임추천,3,5.01,4.93,,,,,,,,,,,,,,22,,,,,,,,,,5.13,,,5.59,,,3.6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,관광경영학과,,,,일반전형,72,4.73,4.47,교과인재,,4.68,4.47,담임추천,11,5.06,4.93,,,,,,,,,,,,,,28,,,,,,,,,,5.5,,,5.41,,,5.7,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,호텔외식경영학과,,,,일반전형,40,4.33,3.89,교과인재,,5.12,4.94,담임추천,4,4.93,4.88,,,,,,,,,,,,,,16,,,,,,,,,,4.63,,,5.36,,,5.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,법학과,,,,일반전형,22,4.58,4.21,교과인재,,4.13,3.97,담임추천,6,4.9,4.84,,,,,,,,,,,,,,16,,,,,,,,,,4.63,,,5.29,,,4.2,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,경찰행정학과,,,,일반전형,33,3.46,3.34,교과인재,,3.57,3.28,담임추천,24,4,3.84,,,,,,,,,,,,,,11,,,,,,,,,,4.63,,,3.99,,,10.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,신문방송학과,,,,일반전형,38,4.07,3.78,교과인재,,4.9,4.5,담임추천,7,4.26,4.1,,,,,,,,,,,,,,19,,,,,,,,,,4.63,,,3.97,,,4.2,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,사회복지학과,,,,일반전형,47,3.97,3.69,교과인재,,4.51,4.27,담임추천,19,4.44,4.23,,,,,,,,,,,,,,20,,,,,,,,,,3.88,,,3.98,,,6.3,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,지적학과,,,,일반전형,42,4.5,4.25,교과인재,,5.66,4.68,담임추천,8,5.69,5.07,,,,,,,,,,,,,,21,,,,,,,,,,3.88,,,4.16,,,4.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,광고홍보학과,,,,일반전형,58,3.92,3.53,교과인재,,4.35,4.17,담임추천,12,4.32,4.2,,,,,,,,,,,,,,32,,,,,,,,,,4.63,,,4.08,,,5,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,영어영문학과,,,,일반전형,32,4.51,4.35,교과인재,,6,5.17,담임추천,3,4.53,4.38,,,,,,,,,,,,,,12,,,,,,,,,,5.63,,,4.45,,,4.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,문헌정보학과,,,,일반전형,27,4.02,3.45,교과인재,,5.21,4.68,담임추천,19,3.75,3.5,,,,,,,,,,,,,,16,,,,,,,,,,3.5,,,3.38,,,3.2,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,수학교육과,,,,일반전형,27,4.21,3.85,교과인재,,4.49,4.07,담임추천,2,4.28,4.21,,,,,,,,,,,,,,15,,,,,,,,,,3.88,,,3.78,,,3.1,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,국어교육과,,,,일반전형,38,3.68,3.38,교과인재,,3.94,3.65,담임추천,3,4.45,4.25,,,,,,,,,,,,,,19,,,,,,,,,,4.5,,,4.54,,,5.9,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,신소재화학과,,,,일반전형,13,4.38,4.14,교과인재,,5.15,4.92,담임추천,5,5.3,5.25,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,7,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,건축학과,,,,일반전형,15,4.24,3.82,교과인재,,4.64,4.23,담임추천,18,3.96,3.77,,,,,,,,,,,,,,12,,,,,,,,,,4.38,,,3.6,,,3.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,건축공학과,,,,일반전형,28,5.19,4.57,교과인재,,5.22,4.78,담임추천,8,4.83,4.46,,,,,,,,,,,,,,13,,,,,,,,,,4.88,,,4.83,,,3.7,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,토목공학과,,,,일반전형,18,4.58,4.3,교과인재,,5.31,5.09,담임추천,3,5.23,5.13,,,,,,,,,,,,,,11,,,,,,,,,,4.5,,,4.72,,,4.2,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,조경학과,,,,일반전형,36,4.19,3.82,교과인재,,5.03,4.72,담임추천,10,5.1,5,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,10.9,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,환경공학과,,,,일반전형,28,5.64,4.74,교과인재,,4.97,4.78,담임추천,13,5.17,4.86,,,,,,,,,,,,,,11,,,,,,,,,,4.38,,,5.24,,,3.5,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,전자공학과,,,,일반전형,61,4.42,4.03,교과인재,,4.79,4.49,담임추천,12,4.95,4.66,,,,,,,,,,,,,,30,,,,,,,,,,6.13,,,5.34,,,4.7,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,시스템반도체공학과,,,,일반전형,41,4.6,4.24,교과인재,,4.66,4.18,담임추천,13,4.85,4.66,,,,,,,,,,,,,,20,,,,,,,,,,5,,,4.17,,,4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,에너지융합공학과,,,,일반전형,49,5.13,4.89,교과인재,,5.76,5.43,담임추천,17,7.18,6.3,,,,,,,,,,,,,,16,,,,,,,,,,6.25,,,5.63,,,6.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,데이터사이언스학과,,,,일반전형,39,5.25,5.09,교과인재,,5.22,5.11,담임추천,3,4.85,4.5,,,,,,,,,,,,,,15,,,,,,,,,,5.25,,,7.05,,,8.7,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,인공지능소프트웨어학과,,,,일반전형,30,4.04,3.64,교과인재,,4.48,4.13,담임추천,22,4.79,4.65,,,,,,,,,,,,,,22,,,,,,,,,,5,,,4.18,,,3.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,디지털보안학과,,,,일반전형,37,4.96,4.43,교과인재,,5.42,5.11,담임추천,6,5.39,5.15,,,,,,,,,,,,,,19,,,,,,,,,,5.63,,,6.25,,,3.9,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,전기제어공학과,,,,일반전형,62,4.79,4.4,교과인재,,4.54,4.4,담임추천,9,5.44,5.32,,,,,,,,,,,,,,26,,,,,,,,,,3.38,,,4.8,,,5.1,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,산업디자인학과,,,,일반전형,,5.75,5.09,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,4.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,시각디자인학과,,,,일반전형,,5.65,4.92,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,공예디자인학과,,,,일반전형,,5.5,4.91,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,4.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,아트앤패션디자인학과,,,,일반전형,4,3.43,3.3,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,6.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,디지털미디어디자인학과,,,,일반전형,,5.45,4.83,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,4.5,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,만화애니메이션학과,,,,일반전형,,5,4.41,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,24.5,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,영화영상학과,,,,일반전형,,6.06,4.94,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,11.1,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,연극학과,,,,일반전형,,5.07,4.37,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,20.6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,생활체육학과,,,,일반전형,,4.98,4.63,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,6.6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,간호학과,,,,일반전형,64,2.67,2.45,교과인재,,3.6,3.33,담임추천,,3.01,2.77,,,,,,,,,,,,,,51,,,,,,,,,,2.75,,,2.39,,,4.1,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,치위생학과,,,,일반전형,58,3.45,3.25,교과인재,,4.28,4.04,담임추천,,3.26,2.85,,,,,,,,,,,,,,19,,,,,,,,,,3.63,,,3.04,,,8.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,방사선학과,,,,일반전형,3,2.13,1.97,교과인재,,3.44,3.23,담임추천,,2.08,1.96,,,,,,,,,,,,,,4,,,,,,,,,,2.88,,,2.71,,,19.5,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,물리치료학과,,,,일반전형,1,1.93,1.88,교과인재,,4.13,3.8,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2.63,,,2.8,,,20.3,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,작업치료학과,,,,일반전형,42,4.07,3.78,교과인재,,5.24,4.82,담임추천,,4.23,3.96,,,,,,,,,,,,,,12,,,,,,,,,,4.5,,,4.26,,,5.9,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,임상병리학과,,,,일반전형,49,3.47,3.19,교과인재,,4.26,3.93,담임추천,,3.14,3.07,,,,,,,,,,,,,,18,,,,,,,,,,3.63,,,3.12,,,5.6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,동물보건복지학과,,,,일반전형,69,3.88,3.64,교과인재,,3.81,3.35,담임추천,9,4.13,3.97,,,,,,,,,,,,,,18,,,,,,,,,,3.38,,,,,,7.5,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,바이오의약학과,,,,일반전형,15,4,3.83,교과인재,,4.13,3.88,담임추천,12,4.68,4.54,,,,,,,,,,,,,,10,,,,,,,,,,4.25,,,4.65,,,5.7,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,제약공학과,,,,일반전형,29,4.2,3.83,교과인재,,4.46,4.1,담임추천,17,4.79,4.49,,,,,,,,,,,,,,19,,,,,,,,,,5.13,,,4.21,,,4.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,예체능,스포츠재활학과,,,,일반전형,27,3.71,3.35,교과인재,,5.18,4.97,담임추천,,4.53,4.13,,,,,,,,,,,,,,30,,,,,,,,,,,,,4.05,,,11.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,의료경영학과,,,,일반전형,21,4.45,4.25,교과인재,,4.48,4.38,담임추천,5,4.45,4.41,,,,,,,,,,,,,,18,,,,,,,,,,4.63,,,6.38,,,3.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,항공운항학과,,,,일반전형,26,2.52,2.28,교과인재,,3.04,2.82,담임추천,,2.63,2.63,,,,,,,,,,,,,,20,,,,,,,,,,4.25,,,4.33,,,8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,항공기계공학과,,,,일반전형,34,3.73,3.47,교과인재,,5,4.58,담임추천,11,4.31,4.18,,,,,,,,,,,,,,21,,,,,,,,,,4.38,,,3.88,,,6.4,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,자연,무인항공기학과,,,,일반전형,44,5.3,4.67,교과인재,,5.42,5.11,담임추천,9,4.93,4.79,,,,,,,,,,,,,,18,,,,,,,,,,5.75,,,5.09,,,3.8,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,항공서비스학과,,,,일반전형,40,4.37,3.78,교과인재,,5.85,4.99,,,,,,,,,,,,,,,,,,17,,,,,,,,,,5.5,,,5.66,,,4.6,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,군사학과(남),,,,일반전형,,5.59,4.89,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,4.88,,,5.16,,,2.7,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,군사학과(여),,,,일반전형,,5.19,4.73,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,4.25,,,,,,3,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,충북,청주,청주대,인문,자유전공학부,,,,일반전형,40,3.71,3.35,교과인재,,4.01,3.77,담임추천,8,4.1,3.92,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,8.3,,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
강원권,강원,춘천,춘천교대,인문,초등교육과,,,,,,,,,,,,,,,,학생부종합(강원교육인재전형),,3.85,2.71,,,,,,,,,,,60,,,,,,,,,,,,,2.43,,,4.22,,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,국어국문학과,,,,학생부교과(일반전형),,3.08,2.97,학생부교과(지역인재전형),,3.08,2.97,,,,,학생부종합(종합I일반전형),,3.27,3.16,학생부종합(종합I서류전형),,3.46,3.23,81,4,,3/4,,9,4,7,,,,,,,,3.37,3.53,,3.25,,,7.44,11.5,7.9,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,영어영문학과,,,,학생부교과(일반전형),,2.95,2.8,학생부교과(지역인재전형),,3.14,3.04,,,,,학생부종합(종합I일반전형),,4.16,3.84,학생부종합(종합I서류전형),,3.6,3.45,80,6,,3/1,,18,9,13,,,,,,,,3.44,3.66,,3.38,,,8,10.22,6.6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,독어독문학과,,,,학생부교과(일반전형),,3.13,3.04,학생부교과(지역인재전형),,3.02,2.96,,,,,학생부종합(종합I일반전형),,4.62,4.53,학생부종합(종합I서류전형),,3.97,3.33,76,3,,3/1,,8,4,7,,,,,,,,3.47,5.7,,3.63,,,10.38,14.75,7.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,불어불문학과,,,,학생부교과(일반전형),,3.2,3.1,학생부교과(지역인재전형),,3.39,3.33,,,,,학생부종합(종합I일반전형),,5.69,5.07,학생부종합(종합I서류전형),,4.83,4.55,77,3,,3/1,,6,3,5,,,,,,,,3.69,4.8,,3.4,,,10.5,10.67,6.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,중어중문학과,,,,학생부교과(일반전형),,3.1,3.01,학생부교과(지역인재전형),,4.45,3.89,,,,,학생부종합(종합I일반전형),,3.73,3.59,학생부종합(종합I서류전형),,3.47,3.35,72,3,,1/2,,9,4,7,,,,,,,,3.46,4.47,,3.62,,,9.11,14.75,5.1,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,일어일문학과,,,,학생부교과(일반전형),,3.61,3.58,학생부교과(지역인재전형),,2.84,2.78,,,,,학생부종합(종합I일반전형),,4.83,4.48,학생부종합(종합I서류전형),,4.67,4.14,75,3,,3/2,,5,3,4,,,,,,,,2.7,4.03,,3.87,,,7,29.67,7.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,한문학과,,,,학생부교과(일반전형),,3.12,3.05,학생부교과(지역인재전형),,3.4,3.39,,,,,학생부종합(종합I일반전형),,4.11,4.1,학생부종합(종합I서류전형),,3.74,3.74,75,2,,2/3,,4,3,5,,,,,,,,4.23,5.28,,3.79,,,15.75,11.33,7.4,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,언어학과,,,,학생부교과(일반전형),,2.96,2.92,학생부교과(지역인재전형),,3.08,2.9,,,,,학생부종합(종합I일반전형),,4.19,4.12,학생부종합(종합I서류전형),,3.98,3.92,72,2,,2/1,,5,3,2,,,,,,,,3.2,4.33,,3.81,,,11.4,30,7.5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,국사학과,,,,학생부교과(일반전형),,2.84,2.71,학생부교과(지역인재전형),,3.15,3.13,,,,,학생부종합(종합I일반전형),,3.29,3.21,학생부종합(종합I서류전형),,3.37,3.34,76,0,,3/3,,4,2,3,,,,,,,,3.82,3.97,,3.4,,,29.25,17,6.7,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,사학과,,,,학생부교과(일반전형),,3.02,2.97,학생부교과(지역인재전형),,3.04,2.84,,,,,서류,2,3.39,3.33,일반,5,2.93,2.93,85,1,,4/1,,8,2,5,,,,,,,,3.31,3.63,,4.1,,,11,14,8.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,고고학과,,,,학생부교과(일반전형),,3.1,2.99,학생부교과(지역인재전형),,3.33,3.25,,,,,서류,2,3.71,3.63,일반,0,3.94,3.94,72,0,,2/2,,5,2,5,,,,,,,,3.54,3.86,,3.59,,,15.8,15,6.8,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,철학과,,,,학생부교과(일반전형),,2.92,2.81,학생부교과(지역인재전형),,2.81,2.8,,,,,학생부종합(종합I일반전형),,3.66,3.64,학생부종합(종합I서류전형),,4,3.74,75,4,,2/1,,7,3,6,,,,,,,,3.31,4.22,,4.08,,,10.57,20.67,10.2,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,사회학과,,,,학생부교과(일반전형),,2.84,2.71,학생부교과(지역인재전형),,3.01,3.04,,,,,학생부종합(종합I일반전형),,3.26,3.16,학생부종합(종합I서류전형),,3.3,3.27,77,0,,2/2,,8,5,2,,,,,,,,3.26,3.25,,3.18,,,6.63,18,10,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,문헌정보학과,,,,학생부교과(일반전형),,3.36,3.16,학생부교과(지역인재전형),,2.58,2.52,,,,,학생부종합(종합I일반전형),,3.19,3.12,학생부종합(종합I서류전형),,3.25,3.17,79,1,,3/2,,6,3,4,,,,,,,,2.59,3.58,,2.96,,,6.5,11.67,8.3,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,심리학과,,,,학생부교과(일반전형),,4.25,3.94,학생부교과(지역인재전형),,2.66,2.63,,,,,학생부종합(종합I일반전형),,3.22,3.01,,,,,78,1,,2/3,,5,12,2,,,,,,,,2.5,2.89,,2.54,,,6.4,14.17,12,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,언론정보학과,,,,학생부교과(일반전형),,4.35,3.61,학생부교과(지역인재전형),,3.73,3.26,,,,,학생부종합(종합I일반전형),,3.09,2.98,학생부종합(종합I서류전형),,2.83,2.81,80,1,,2/4,,7,4,4,,,,,,,,2.5,3.32,,2.55,,,6.86,16.75,7.5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,사회복지학과,,,,학생부교과(일반전형),,2.83,2.81,학생부교과(지역인재전형),,2.88,2.85,,,,,학생부종합(종합I일반전형),,3.39,3.12,학생부종합(종합I서류전형),,3.19,3.04,78,2,,3/1,,5,3,3,,,,,,,,2.91,3.5,,3.93,,,8,12.67,8.7,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,행정학부,,,,학생부교과(일반전형),,2.59,2.47,학생부교과(지역인재전형),,2.54,2.43,,,,,학생부종합(종합I일반전형),,3.26,3.14,학생부종합(종합I서류전형),,2.84,2.8,78,7,,4/4,,14,10,10,,,,,,,,3.28,2.96,,3.11,,,6.07,9.2,6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,도시·자치융합학과,,,,학생부교과(일반전형),,2.84,2.81,학생부교과(지역인재전형),,2.96,2.94,,,,,학생부종합(종합I일반전형),,3.23,3.06,학생부종합(종합I서류전형),,3.38,3.34,80,0,,3/2,,6,4,4,,,,,,,,,,,,,,18.5,16,6,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,정치외교학과,,,,학생부교과(일반전형),,2.74,2.65,학생부교과(지역인재전형),,2.73,2.56,,,,,학생부종합(종합I일반전형),,3.41,3.21,학생부종합(종합I서류전형),,2.64,2.63,76,3,,3/1,,8,3,5,,,,,,,,2.84,3.07,,2.92,,,6.38,15,16.4,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
충청권,대전,대전,충남대,인문,경제학과,,,,학생부교과(일반전형),,2.8,2.72,학생부교과(지역인재전형),,2.75,2.65,,,,,학생부종합(종합I일반전형),,3.33,3.1,학생부종합(종합I서류전형),,2.97,2.84,80,2,,3/2,,16,7,9,,,,,,,,3.3,3.46,,3.05,,,8.44,15.14,5,출처: 2026 수시 입결 통합자료(96개대). 50%/70%cut 정의는 대학별 상이
